:START_ID,:END_ID,:TYPE,relationship_detail,shared_last_name,confidence,age_gap
CUST-OH-7430-2422,CUST-OH-8047-5192,RELATIVE_OF,Other Relative,Rivera,MEDIUM,2.0
CUST-OH-1918-3058,CUST-OH-8426-7028,SPOUSE_OF,Married,Watson,HIGH,
CUST-OH-8426-7028,CUST-OH-1918-3058,SPOUSE_OF,Married,Watson,HIGH,
CUST-OH-5947-5696,CUST-OH-8426-7028,CHILD_OF,Biological/Legal Child,Watson,HIGH,-24.0
CUST-OH-8426-7028,CUST-OH-5947-5696,PARENT_OF,Biological/Legal Parent,Watson,HIGH,-24.0
CUST-OH-5947-5696,CUST-OH-1918-3058,CHILD_OF,Biological/Legal Child,Watson,HIGH,-19.0
CUST-OH-1918-3058,CUST-OH-5947-5696,PARENT_OF,Biological/Legal Parent,Watson,HIGH,-19.0
CUST-OH-1436-3428,CUST-OH-8426-7028,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Watson,MEDIUM,28.0
CUST-OH-1436-3428,CUST-OH-1918-3058,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Watson,MEDIUM,23.0
CUST-OH-1436-3428,CUST-OH-5947-5696,RELATIVE_OF,Other Relative,Watson,MEDIUM,4.0
CUST-OH-7519-6878,CUST-OH-6268-7438,SPOUSE_OF,Married,Davis,HIGH,
CUST-OH-6268-7438,CUST-OH-7519-6878,SPOUSE_OF,Married,Davis,HIGH,
CUST-OH-7452-6356,CUST-OH-9070-1175,SIBLING_OF,Same-family Child,Scott,HIGH,3.0
CUST-OH-9070-1175,CUST-OH-7452-6356,SIBLING_OF,Same-family Child,Scott,HIGH,3.0
CUST-OH-1439-1401,CUST-OH-7452-6356,RELATIVE_OF,Other Relative,Scott,MEDIUM,2.0
CUST-OH-1439-1401,CUST-OH-9070-1175,RELATIVE_OF,Other Relative,Scott,MEDIUM,5.0
CUST-OH-8652-9260,CUST-OH-2190-9253,SPOUSE_OF,Married,Stewart,HIGH,
CUST-OH-2190-9253,CUST-OH-8652-9260,SPOUSE_OF,Married,Stewart,HIGH,
CUST-OH-5589-5313,CUST-OH-2190-9253,CHILD_OF,Biological/Legal Child,Stewart,HIGH,19.0
CUST-OH-2190-9253,CUST-OH-5589-5313,PARENT_OF,Biological/Legal Parent,Stewart,HIGH,19.0
CUST-OH-9541-2963,CUST-OH-8652-9260,CHILD_OF,Biological/Legal Child,Stewart,MEDIUM,-2.0
CUST-OH-8652-9260,CUST-OH-9541-2963,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,-2.0
CUST-OH-9541-2963,CUST-OH-2190-9253,CHILD_OF,Biological/Legal Child,Stewart,MEDIUM,4.0
CUST-OH-2190-9253,CUST-OH-9541-2963,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,4.0
CUST-OH-1178-2389,CUST-OH-8652-9260,CHILD_OF,Biological/Legal Child,Stewart,MEDIUM,3.0
CUST-OH-8652-9260,CUST-OH-1178-2389,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,3.0
CUST-OH-1178-2389,CUST-OH-2190-9253,CHILD_OF,Biological/Legal Child,Stewart,MEDIUM,9.0
CUST-OH-2190-9253,CUST-OH-1178-2389,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,9.0
CUST-OH-5589-5313,CUST-OH-9541-2963,SIBLING_OF,Same-family Child,Stewart,HIGH,15.0
CUST-OH-9541-2963,CUST-OH-5589-5313,SIBLING_OF,Same-family Child,Stewart,HIGH,15.0
CUST-OH-5589-5313,CUST-OH-1178-2389,SIBLING_OF,Same-family Child,Stewart,HIGH,10.0
CUST-OH-1178-2389,CUST-OH-5589-5313,SIBLING_OF,Same-family Child,Stewart,HIGH,10.0
CUST-OH-9541-2963,CUST-OH-1178-2389,SIBLING_OF,Same-family Child,Stewart,HIGH,5.0
CUST-OH-1178-2389,CUST-OH-9541-2963,SIBLING_OF,Same-family Child,Stewart,HIGH,5.0
CUST-OH-2984-1410,CUST-OH-8652-9260,RELATIVE_OF,Other Relative,Stewart,MEDIUM,7.0
CUST-OH-2984-1410,CUST-OH-2190-9253,RELATIVE_OF,Other Relative,Stewart,MEDIUM,13.0
CUST-OH-2984-1410,CUST-OH-5589-5313,RELATIVE_OF,Other Relative,Stewart,MEDIUM,6.0
CUST-OH-2984-1410,CUST-OH-9541-2963,RELATIVE_OF,Other Relative,Stewart,MEDIUM,9.0
CUST-OH-2984-1410,CUST-OH-1178-2389,RELATIVE_OF,Other Relative,Stewart,MEDIUM,4.0
CUST-OH-9212-7406,CUST-OH-7950-3745,RELATIVE_OF,Other Relative,Walker,MEDIUM,12.0
CUST-OH-9212-7406,CUST-OH-9713-1854,RELATIVE_OF,Other Relative,Walker,LOW,19.0
CUST-OH-9713-1854,CUST-OH-7950-3745,RELATIVE_OF,Other Relative,Walker,MEDIUM,7.0
CUST-IN-1439-3309,CUST-IN-7367-3570,SIBLING_OF,Same-family Child,Mitchell,HIGH,2.0
CUST-IN-7367-3570,CUST-IN-1439-3309,SIBLING_OF,Same-family Child,Mitchell,HIGH,2.0
CUST-IN-5985-4615,CUST-IN-1439-3309,RELATIVE_OF,Other Relative,Mitchell,MEDIUM,5.0
CUST-IN-5985-4615,CUST-IN-7367-3570,RELATIVE_OF,Other Relative,Mitchell,MEDIUM,7.0
CUST-IN-5016-2427,CUST-IN-7184-3887,SPOUSE_OF,Married,Robinson,HIGH,
CUST-IN-7184-3887,CUST-IN-5016-2427,SPOUSE_OF,Married,Robinson,HIGH,
CUST-IN-9205-3443,CUST-IN-4037-5707,SPOUSE_OF,Married,Robinson,HIGH,
CUST-IN-4037-5707,CUST-IN-9205-3443,SPOUSE_OF,Married,Robinson,HIGH,
CUST-IN-1834-4577,CUST-IN-7184-3887,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,-17.0
CUST-IN-7184-3887,CUST-IN-1834-4577,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,-17.0
CUST-IN-1834-4577,CUST-IN-5016-2427,CHILD_OF,Biological/Legal Child,Robinson,HIGH,-21.0
CUST-IN-5016-2427,CUST-IN-1834-4577,PARENT_OF,Biological/Legal Parent,Robinson,HIGH,-21.0
CUST-IN-1834-4577,CUST-IN-4037-5707,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,-8.0
CUST-IN-4037-5707,CUST-IN-1834-4577,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,-8.0
CUST-IN-1834-4577,CUST-IN-9205-3443,CHILD_OF,Biological/Legal Child,Robinson,HIGH,-32.0
CUST-IN-9205-3443,CUST-IN-1834-4577,PARENT_OF,Biological/Legal Parent,Robinson,HIGH,-32.0
CUST-IN-6202-9905,CUST-IN-7184-3887,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,6.0
CUST-IN-7184-3887,CUST-IN-6202-9905,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,6.0
CUST-IN-6202-9905,CUST-IN-5016-2427,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,2.0
CUST-IN-5016-2427,CUST-IN-6202-9905,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,2.0
CUST-IN-6202-9905,CUST-IN-4037-5707,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,15.0
CUST-IN-4037-5707,CUST-IN-6202-9905,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,15.0
CUST-IN-6202-9905,CUST-IN-9205-3443,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,-9.0
CUST-IN-9205-3443,CUST-IN-6202-9905,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,-9.0
CUST-IN-9533-3622,CUST-IN-7184-3887,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,-15.0
CUST-IN-7184-3887,CUST-IN-9533-3622,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,-15.0
CUST-IN-9533-3622,CUST-IN-5016-2427,CHILD_OF,Biological/Legal Child,Robinson,HIGH,-19.0
CUST-IN-5016-2427,CUST-IN-9533-3622,PARENT_OF,Biological/Legal Parent,Robinson,HIGH,-19.0
CUST-IN-9533-3622,CUST-IN-4037-5707,CHILD_OF,Biological/Legal Child,Robinson,MEDIUM,-6.0
CUST-IN-4037-5707,CUST-IN-9533-3622,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,-6.0
CUST-IN-9533-3622,CUST-IN-9205-3443,CHILD_OF,Biological/Legal Child,Robinson,HIGH,-30.0
CUST-IN-9205-3443,CUST-IN-9533-3622,PARENT_OF,Biological/Legal Parent,Robinson,HIGH,-30.0
CUST-IN-1834-4577,CUST-IN-6202-9905,SIBLING_OF,Same-family Child,Robinson,MEDIUM,23.0
CUST-IN-6202-9905,CUST-IN-1834-4577,SIBLING_OF,Same-family Child,Robinson,MEDIUM,23.0
CUST-IN-1834-4577,CUST-IN-9533-3622,SIBLING_OF,Same-family Child,Robinson,HIGH,2.0
CUST-IN-9533-3622,CUST-IN-1834-4577,SIBLING_OF,Same-family Child,Robinson,HIGH,2.0
CUST-IN-6202-9905,CUST-IN-9533-3622,SIBLING_OF,Same-family Child,Robinson,MEDIUM,21.0
CUST-IN-9533-3622,CUST-IN-6202-9905,SIBLING_OF,Same-family Child,Robinson,MEDIUM,21.0
CUST-IN-6483-1723,CUST-IN-7184-3887,RELATIVE_OF,Other Relative,Robinson,MEDIUM,1.0
CUST-IN-6483-1723,CUST-IN-5016-2427,RELATIVE_OF,Other Relative,Robinson,MEDIUM,5.0
CUST-IN-6483-1723,CUST-IN-4037-5707,RELATIVE_OF,Other Relative,Robinson,MEDIUM,8.0
CUST-IN-6483-1723,CUST-IN-9205-3443,RELATIVE_OF,Other Relative,Robinson,MEDIUM,16.0
CUST-IN-6483-1723,CUST-IN-1834-4577,RELATIVE_OF,Other Relative,Robinson,MEDIUM,16.0
CUST-IN-6483-1723,CUST-IN-6202-9905,RELATIVE_OF,Other Relative,Robinson,MEDIUM,7.0
CUST-IN-6483-1723,CUST-IN-9533-3622,RELATIVE_OF,Other Relative,Robinson,MEDIUM,14.0
CUST-IN-6483-1723,CUST-IN-9293-7163,RELATIVE_OF,Other Relative,Robinson,LOW,4.0
CUST-IN-5969-7218,CUST-IN-7184-3887,RELATIVE_OF,Other Relative,Robinson,MEDIUM,17.0
CUST-IN-5969-7218,CUST-IN-5016-2427,RELATIVE_OF,Other Relative,Robinson,MEDIUM,13.0
CUST-IN-5969-7218,CUST-IN-4037-5707,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Robinson,MEDIUM,26.0
CUST-IN-5969-7218,CUST-IN-9205-3443,RELATIVE_OF,Other Relative,Robinson,MEDIUM,2.0
CUST-IN-5969-7218,CUST-IN-1834-4577,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Robinson,MEDIUM,34.0
CUST-IN-5969-7218,CUST-IN-6202-9905,RELATIVE_OF,Other Relative,Robinson,MEDIUM,11.0
CUST-IN-5969-7218,CUST-IN-9533-3622,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Robinson,MEDIUM,32.0
CUST-IN-5969-7218,CUST-IN-6483-1723,RELATIVE_OF,Other Relative,Robinson,LOW,18.0
CUST-IN-5969-7218,CUST-IN-9293-7163,RELATIVE_OF,Other Relative,Robinson,LOW,14.0
CUST-IN-9293-7163,CUST-IN-7184-3887,RELATIVE_OF,Other Relative,Robinson,MEDIUM,3.0
CUST-IN-9293-7163,CUST-IN-5016-2427,RELATIVE_OF,Other Relative,Robinson,MEDIUM,1.0
CUST-IN-9293-7163,CUST-IN-4037-5707,RELATIVE_OF,Other Relative,Robinson,MEDIUM,12.0
CUST-IN-9293-7163,CUST-IN-9205-3443,RELATIVE_OF,Other Relative,Robinson,MEDIUM,12.0
CUST-IN-9293-7163,CUST-IN-1834-4577,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Robinson,MEDIUM,20.0
CUST-IN-9293-7163,CUST-IN-6202-9905,RELATIVE_OF,Other Relative,Robinson,MEDIUM,3.0
CUST-IN-9293-7163,CUST-IN-9533-3622,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Robinson,MEDIUM,18.0
CUST-IL-4318-6927,CUST-IL-3697-7156,CHILD_OF,Biological/Legal Child,Cooper,MEDIUM,12.0
CUST-IL-3697-7156,CUST-IL-4318-6927,PARENT_OF,Biological/Legal Parent,Cooper,MEDIUM,12.0
CUST-IL-1277-4693,CUST-IL-3697-7156,CHILD_OF,Biological/Legal Child,Cooper,HIGH,30.0
CUST-IL-3697-7156,CUST-IL-1277-4693,PARENT_OF,Biological/Legal Parent,Cooper,HIGH,30.0
CUST-IL-4318-6927,CUST-IL-1277-4693,SIBLING_OF,Same-family Child,Cooper,HIGH,18.0
CUST-IL-1277-4693,CUST-IL-4318-6927,SIBLING_OF,Same-family Child,Cooper,HIGH,18.0
CUST-IL-4755-4089,CUST-IL-9425-7922,SPOUSE_OF,Married,Roberts,HIGH,
CUST-IL-9425-7922,CUST-IL-4755-4089,SPOUSE_OF,Married,Roberts,HIGH,
CUST-IL-6622-2955,CUST-IL-8898-3022,SPOUSE_OF,Married,Roberts,HIGH,
CUST-IL-8898-3022,CUST-IL-6622-2955,SPOUSE_OF,Married,Roberts,HIGH,
CUST-IL-8520-9861,CUST-IL-4755-4089,CHILD_OF,Biological/Legal Child,Roberts,HIGH,-32.0
CUST-IL-4755-4089,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-32.0
CUST-IL-8520-9861,CUST-IL-9425-7922,CHILD_OF,Biological/Legal Child,Roberts,HIGH,-33.0
CUST-IL-9425-7922,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-33.0
CUST-IL-8520-9861,CUST-IL-8898-3022,CHILD_OF,Biological/Legal Child,Roberts,HIGH,-18.0
CUST-IL-8898-3022,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-18.0
CUST-IL-8520-9861,CUST-IL-6622-2955,CHILD_OF,Biological/Legal Child,Roberts,HIGH,-34.0
CUST-IL-6622-2955,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-34.0
CUST-IL-2854-7788,CUST-IL-4755-4089,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Roberts,MEDIUM,24.0
CUST-IL-2854-7788,CUST-IL-9425-7922,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Roberts,MEDIUM,25.0
CUST-IL-2854-7788,CUST-IL-8898-3022,RELATIVE_OF,Other Relative,Roberts,MEDIUM,10.0
CUST-IL-2854-7788,CUST-IL-6622-2955,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Roberts,MEDIUM,26.0
CUST-IL-2854-7788,CUST-IL-8520-9861,RELATIVE_OF,Other Relative,Roberts,MEDIUM,8.0
CUST-IN-5140-7970,CUST-IN-4259-5216,SPOUSE_OF,Married,Ruiz,HIGH,
CUST-IN-4259-5216,CUST-IN-5140-7970,SPOUSE_OF,Married,Ruiz,HIGH,
CUST-IN-1153-1006,CUST-IN-4259-5216,CHILD_OF,Biological/Legal Child,Ruiz,HIGH,-24.0
CUST-IN-4259-5216,CUST-IN-1153-1006,PARENT_OF,Biological/Legal Parent,Ruiz,HIGH,-24.0
CUST-IN-1153-1006,CUST-IN-5140-7970,CHILD_OF,Biological/Legal Child,Ruiz,HIGH,-28.0
CUST-IN-5140-7970,CUST-IN-1153-1006,PARENT_OF,Biological/Legal Parent,Ruiz,HIGH,-28.0
CUST-IN-9103-4589,CUST-IN-4259-5216,RELATIVE_OF,Other Relative,Ruiz,MEDIUM,3.0
CUST-IN-9103-4589,CUST-IN-5140-7970,RELATIVE_OF,Other Relative,Ruiz,MEDIUM,7.0
CUST-IN-9103-4589,CUST-IN-1153-1006,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Ruiz,MEDIUM,21.0
CUST-IN-7280-5035,CUST-IN-5535-3227,CHILD_OF,Biological/Legal Child,Roberts,MEDIUM,-13.0
CUST-IN-5535-3227,CUST-IN-7280-5035,PARENT_OF,Biological/Legal Parent,Roberts,MEDIUM,-13.0
CUST-IN-1484-5001,CUST-IN-5535-3227,CHILD_OF,Biological/Legal Child,Roberts,MEDIUM,12.0
CUST-IN-5535-3227,CUST-IN-1484-5001,PARENT_OF,Biological/Legal Parent,Roberts,MEDIUM,12.0
CUST-IN-7280-5035,CUST-IN-1484-5001,SIBLING_OF,Same-family Child,Roberts,MEDIUM,25.0
CUST-IN-1484-5001,CUST-IN-7280-5035,SIBLING_OF,Same-family Child,Roberts,MEDIUM,25.0
CUST-IN-2650-7639,CUST-IN-5535-3227,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Roberts,MEDIUM,19.0
CUST-IN-2650-7639,CUST-IN-7280-5035,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Roberts,MEDIUM,32.0
CUST-IN-2650-7639,CUST-IN-1484-5001,RELATIVE_OF,Other Relative,Roberts,MEDIUM,7.0
CUST-OH-6990-2021,CUST-OH-1905-4959,SIBLING_OF,Same-family Child,Ward,HIGH,5.0
CUST-OH-1905-4959,CUST-OH-6990-2021,SIBLING_OF,Same-family Child,Ward,HIGH,5.0
CUST-OH-7170-9108,CUST-OH-6990-2021,RELATIVE_OF,Other Relative,Ward,MEDIUM,9.0
CUST-OH-7170-9108,CUST-OH-1905-4959,RELATIVE_OF,Other Relative,Ward,MEDIUM,14.0
CUST-IN-2051-2050,CUST-IN-9134-1874,SPOUSE_OF,Married,Green,HIGH,
CUST-IN-9134-1874,CUST-IN-2051-2050,SPOUSE_OF,Married,Green,HIGH,
CUST-IN-8632-5212,CUST-IN-2051-2050,CHILD_OF,Biological/Legal Child,Green,MEDIUM,-12.0
CUST-IN-2051-2050,CUST-IN-8632-5212,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,-12.0
CUST-IN-8632-5212,CUST-IN-9134-1874,CHILD_OF,Biological/Legal Child,Green,MEDIUM,-13.0
CUST-IN-9134-1874,CUST-IN-8632-5212,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,-13.0
CUST-IL-2415-8551,CUST-IL-3261-4858,RELATIVE_OF,Other Relative,Murphy,LOW,13.0
CUST-IL-9086-1612,CUST-IL-6518-4841,SPOUSE_OF,Married,Green,HIGH,
CUST-IL-6518-4841,CUST-IL-9086-1612,SPOUSE_OF,Married,Green,HIGH,
CUST-IL-9904-8661,CUST-IL-9086-1612,CHILD_OF,Biological/Legal Child,Green,MEDIUM,-12.0
CUST-IL-9086-1612,CUST-IL-9904-8661,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,-12.0
CUST-IL-9904-8661,CUST-IL-6518-4841,CHILD_OF,Biological/Legal Child,Green,MEDIUM,2.0
CUST-IL-6518-4841,CUST-IL-9904-8661,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,2.0
CUST-IL-5225-9557,CUST-IL-9086-1612,RELATIVE_OF,Other Relative,Green,MEDIUM,14.0
CUST-IL-5225-9557,CUST-IL-6518-4841,RELATIVE_OF,Other Relative,Green,MEDIUM,0.0
CUST-IL-5225-9557,CUST-IL-9904-8661,RELATIVE_OF,Other Relative,Green,MEDIUM,2.0
CUST-IL-4571-5592,CUST-IL-2475-3382,CHILD_OF,Biological/Legal Child,Moore,MEDIUM,13.0
CUST-IL-2475-3382,CUST-IL-4571-5592,PARENT_OF,Biological/Legal Parent,Moore,MEDIUM,13.0
CUST-IL-3366-4969,CUST-IL-2475-3382,RELATIVE_OF,Other Relative,Moore,MEDIUM,11.0
CUST-IL-3366-4969,CUST-IL-4571-5592,RELATIVE_OF,Other Relative,Moore,MEDIUM,2.0
CUST-IL-3366-4969,CUST-IL-5075-4810,RELATIVE_OF,Other Relative,Moore,LOW,6.0
CUST-IL-5075-4810,CUST-IL-2475-3382,RELATIVE_OF,Other Relative,Moore,MEDIUM,5.0
CUST-IL-5075-4810,CUST-IL-4571-5592,RELATIVE_OF,Other Relative,Moore,MEDIUM,8.0
CUST-IL-5848-1441,CUST-IL-7958-7865,SPOUSE_OF,Married,Morgan,HIGH,
CUST-IL-7958-7865,CUST-IL-5848-1441,SPOUSE_OF,Married,Morgan,HIGH,
CUST-IL-6488-6659,CUST-IL-9875-6231,SPOUSE_OF,Married,Morgan,HIGH,
CUST-IL-9875-6231,CUST-IL-6488-6659,SPOUSE_OF,Married,Morgan,HIGH,
CUST-IL-4320-1559,CUST-IL-5848-1441,RELATIVE_OF,Other Relative,Morgan,MEDIUM,7.0
CUST-IL-4320-1559,CUST-IL-7958-7865,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Morgan,MEDIUM,26.0
