:START_ID,:END_ID,:TYPE,relationship_detail,shared_last_name,confidence,age_gap
CUST-IL-9425-7922,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-33.0
CUST-IL-8898-3022,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-18.0
CUST-IL-6622-2955,CUST-IL-8520-9861,PARENT_OF,Biological/Legal Parent,Roberts,HIGH,-34.0
CUST-IN-4259-5216,CUST-IN-1153-1006,PARENT_OF,Biological/Legal Parent,Ruiz,HIGH,-24.0
CUST-IN-5140-7970,CUST-IN-1153-1006,PARENT_OF,Biological/Legal Parent,Ruiz,HIGH,-28.0
CUST-IN-5535-3227,CUST-IN-7280-5035,PARENT_OF,Biological/Legal Parent,Roberts,MEDIUM,-13.0
CUST-IN-5535-3227,CUST-IN-1484-5001,PARENT_OF,Biological/Legal Parent,Roberts,MEDIUM,12.0
CUST-IN-2051-2050,CUST-IN-8632-5212,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,-12.0
CUST-IN-9134-1874,CUST-IN-8632-5212,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,-13.0
CUST-IL-9086-1612,CUST-IL-9904-8661,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,-12.0
CUST-IL-6518-4841,CUST-IL-9904-8661,PARENT_OF,Biological/Legal Parent,Green,MEDIUM,2.0
CUST-IL-2475-3382,CUST-IL-4571-5592,PARENT_OF,Biological/Legal Parent,Moore,MEDIUM,13.0
CUST-IL-6330-8823,CUST-IL-3057-1553,PARENT_OF,Biological/Legal Parent,Miller,MEDIUM,-12.0
CUST-IN-8058-9199,CUST-IN-9198-8508,PARENT_OF,Biological/Legal Parent,Ramirez,MEDIUM,16.0
CUST-IN-5282-5132,CUST-IN-9198-8508,PARENT_OF,Biological/Legal Parent,Ramirez,HIGH,28.0
CUST-IN-9828-7272,CUST-IN-1795-1311,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,4.0
CUST-IN-1365-2505,CUST-IN-1795-1311,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,7.0
CUST-IN-9828-7272,CUST-IN-1759-5733,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,-5.0
CUST-IN-1365-2505,CUST-IN-1759-5733,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,-2.0
CUST-IN-1711-8953,CUST-IN-6186-1878,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-4.0
CUST-IN-6588-6447,CUST-IN-6186-1878,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-8.0
CUST-IN-1711-8953,CUST-IN-2272-1156,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-15.0
CUST-IN-6588-6447,CUST-IN-2272-1156,PARENT_OF,Biological/Legal Parent,Gonzalez,HIGH,-19.0
CUST-OH-8864-9511,CUST-OH-7904-1324,PARENT_OF,Biological/Legal Parent,Turner,HIGH,18.0
CUST-OH-8864-9511,CUST-OH-6620-7819,PARENT_OF,Biological/Legal Parent,Turner,MEDIUM,6.0
CUST-IL-3892-9642,CUST-IL-7607-3793,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,-5.0
CUST-IN-5291-2572,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,HIGH,-25.0
CUST-IN-5962-8195,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,MEDIUM,-13.0
CUST-IN-5053-8752,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,MEDIUM,-15.0
CUST-IN-8921-3216,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,HIGH,-19.0
CUST-IL-5820-3991,CUST-IL-7353-5943,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-11.0
CUST-IL-8968-7411,CUST-IL-7353-5943,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-7.0
CUST-IL-5820-3991,CUST-IL-2432-4094,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-4.0
CUST-IL-8968-7411,CUST-IL-2432-4094,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,0.0
CUST-IL-5820-3991,CUST-IL-1100-3180,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,0.0
CUST-IL-8968-7411,CUST-IL-1100-3180,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,4.0
CUST-OH-8766-8159,CUST-OH-6911-5096,PARENT_OF,Biological/Legal Parent,Torres,HIGH,-36.0
CUST-OH-7143-7671,CUST-OH-6911-5096,PARENT_OF,Biological/Legal Parent,Torres,MEDIUM,-2.0
CUST-IL-5375-7959,CUST-IL-5003-3555,PARENT_OF,Biological/Legal Parent,White,MEDIUM,-14.0
CUST-IL-4209-6347,CUST-IL-5003-3555,PARENT_OF,Biological/Legal Parent,White,MEDIUM,-5.0
CUST-OH-7834-3212,CUST-OH-3800-1140,PARENT_OF,Biological/Legal Parent,Phillips,MEDIUM,-11.0
CUST-IN-8308-7545,CUST-IN-3071-3298,PARENT_OF,Biological/Legal Parent,Edwards,MEDIUM,7.0
CUST-IN-6151-3637,CUST-IN-3071-3298,PARENT_OF,Biological/Legal Parent,Edwards,MEDIUM,-1.0
CUST-OH-3965-5436,CUST-OH-4853-1424,PARENT_OF,Biological/Legal Parent,Hall,HIGH,21.0
CUST-OH-3965-5436,CUST-OH-8362-1597,PARENT_OF,Biological/Legal Parent,Hall,MEDIUM,1.0
CUST-IL-3039-4475,CUST-IL-7149-5644,PARENT_OF,Biological/Legal Parent,Hill,MEDIUM,13.0
CUST-IL-8767-3284,CUST-IL-7149-5644,PARENT_OF,Biological/Legal Parent,Hill,MEDIUM,6.0
CUST-OH-1644-4530,CUST-OH-5193-9664,PARENT_OF,Biological/Legal Parent,Edwards,MEDIUM,-9.0
CUST-OH-1644-4530,CUST-OH-6698-5086,PARENT_OF,Biological/Legal Parent,Edwards,HIGH,-29.0
CUST-IN-3496-8643,CUST-IN-3482-6556,PARENT_OF,Biological/Legal Parent,Rivera,MEDIUM,-9.0
CUST-IN-9106-4091,CUST-IN-3482-6556,PARENT_OF,Biological/Legal Parent,Rivera,MEDIUM,11.0
CUST-IN-9106-4091,CUST-IN-5218-7835,PARENT_OF,Biological/Legal Parent,Rivera,HIGH,24.0
CUST-OH-7811-7991,CUST-OH-4866-3937,PARENT_OF,Biological/Legal Parent,Jones,HIGH,19.0
CUST-OH-7811-7991,CUST-OH-2915-7797,PARENT_OF,Biological/Legal Parent,Jones,HIGH,27.0
CUST-OH-9133-3712,CUST-OH-2915-7797,PARENT_OF,Biological/Legal Parent,Jones,HIGH,20.0
CUST-OH-6570-2676,CUST-OH-1531-2603,PARENT_OF,Biological/Legal Parent,Taylor,HIGH,-18.0
CUST-IL-1751-5546,CUST-IL-2178-7057,PARENT_OF,Biological/Legal Parent,Evans,MEDIUM,1.0
CUST-IL-8471-3642,CUST-IL-2178-7057,PARENT_OF,Biological/Legal Parent,Evans,MEDIUM,-5.0
CUST-OH-6452-8839,CUST-OH-9651-4668,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-3.0
CUST-IN-9606-1450,CUST-IN-4282-1399,PARENT_OF,Biological/Legal Parent,Clark,MEDIUM,3.0
CUST-OH-9434-7330,CUST-OH-4988-3583,PARENT_OF,Biological/Legal Parent,Clark,MEDIUM,4.0
CUST-OH-5360-4725,CUST-OH-4988-3583,PARENT_OF,Biological/Legal Parent,Clark,MEDIUM,-3.0
CUST-OH-9434-7330,CUST-OH-1101-5869,PARENT_OF,Biological/Legal Parent,Clark,MEDIUM,17.0
CUST-IL-5169-9213,CUST-IL-4960-1573,PARENT_OF,Biological/Legal Parent,Jones,MEDIUM,2.0
CUST-IL-5863-6920,CUST-IL-9186-1951,PARENT_OF,Biological/Legal Parent,Davis,HIGH,20.0
CUST-IN-1071-5255,CUST-IN-8457-8779,PARENT_OF,Biological/Legal Parent,Davis,MEDIUM,-7.0
CUST-IL-1654-7467,CUST-IL-8903-8060,PARENT_OF,Biological/Legal Parent,Morris,HIGH,-18.0
CUST-IL-1148-9178,CUST-IL-8903-8060,PARENT_OF,Biological/Legal Parent,Morris,MEDIUM,1.0
CUST-IL-1148-9178,CUST-IL-4459-8524,PARENT_OF,Biological/Legal Parent,Morris,HIGH,24.0
CUST-IL-8714-5256,CUST-IL-9578-5380,PARENT_OF,Biological/Legal Parent,Campbell,MEDIUM,16.0
CUST-IL-2328-6397,CUST-IL-2352-1183,PARENT_OF,Biological/Legal Parent,Anderson,HIGH,35.0
CUST-IL-2328-6397,CUST-IL-3488-5952,PARENT_OF,Biological/Legal Parent,Anderson,MEDIUM,14.0
CUST-IL-2328-6397,CUST-IL-1592-6605,PARENT_OF,Biological/Legal Parent,Anderson,HIGH,30.0
CUST-IL-6344-6612,CUST-IL-2969-8068,PARENT_OF,Biological/Legal Parent,Bailey,MEDIUM,8.0
CUST-OH-6326-4983,CUST-OH-5750-2758,PARENT_OF,Biological/Legal Parent,Richardson,HIGH,28.0
CUST-IL-9251-9635,CUST-IL-6302-7146,PARENT_OF,Biological/Legal Parent,Perez,HIGH,-19.0
CUST-IL-9251-9635,CUST-IL-7405-1721,PARENT_OF,Biological/Legal Parent,Perez,HIGH,-23.0
CUST-IN-3550-4602,CUST-IN-6724-1165,PARENT_OF,Biological/Legal Parent,Peterson,MEDIUM,-16.0
CUST-IN-9106-4246,CUST-IN-9811-9165,PARENT_OF,Biological/Legal Parent,Flores,MEDIUM,-8.0
CUST-IN-9106-4246,CUST-IN-6217-1455,PARENT_OF,Biological/Legal Parent,Flores,MEDIUM,-17.0
CUST-IN-9106-4246,CUST-IN-5779-6847,PARENT_OF,Biological/Legal Parent,Flores,MEDIUM,3.0
CUST-OH-5172-4318,CUST-OH-4195-3121,PARENT_OF,Biological/Legal Parent,Ramirez,MEDIUM,-11.0
CUST-OH-4055-1549,CUST-OH-4195-3121,PARENT_OF,Biological/Legal Parent,Ramirez,HIGH,-20.0
CUST-OH-5172-4318,CUST-OH-3262-6310,PARENT_OF,Biological/Legal Parent,Ramirez,MEDIUM,16.0
CUST-IL-9793-4706,CUST-IL-8713-8637,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-11.0
CUST-IN-5389-1163,CUST-IN-6814-2120,PARENT_OF,Biological/Legal Parent,King,MEDIUM,-3.0
CUST-IL-4642-4370,CUST-IL-2530-2499,PARENT_OF,Biological/Legal Parent,Martinez,MEDIUM,-5.0
CUST-IL-4642-4370,CUST-IL-1376-5222,PARENT_OF,Biological/Legal Parent,Martinez,MEDIUM,7.0
CUST-IL-9352-9121,CUST-IL-2315-7490,PARENT_OF,Biological/Legal Parent,Hall,MEDIUM,8.0
CUST-IL-5767-3195,CUST-IL-2315-7490,PARENT_OF,Biological/Legal Parent,Hall,MEDIUM,6.0
CUST-IL-4566-4686,CUST-IL-1301-9795,PARENT_OF,Biological/Legal Parent,Sanders,MEDIUM,-8.0
CUST-IL-8731-1698,CUST-IL-1301-9795,PARENT_OF,Biological/Legal Parent,Sanders,MEDIUM,-9.0
CUST-IN-4390-4931,CUST-IN-1398-1214,PARENT_OF,Biological/Legal Parent,Hill,MEDIUM,6.0
CUST-OH-5150-6951,CUST-OH-8327-5400,PARENT_OF,Biological/Legal Parent,Howard,MEDIUM,12.0
CUST-OH-4065-7065,CUST-OH-8327-5400,PARENT_OF,Biological/Legal Parent,Howard,MEDIUM,-16.0
CUST-OH-5150-6951,CUST-OH-8668-7839,PARENT_OF,Biological/Legal Parent,Howard,HIGH,30.0
CUST-IN-8013-5833,CUST-IN-9041-7071,PARENT_OF,Biological/Legal Parent,Turner,HIGH,18.0
CUST-IN-8013-5833,CUST-IN-4887-2718,PARENT_OF,Biological/Legal Parent,Turner,MEDIUM,10.0
CUST-IL-1649-2514,CUST-IL-2302-1471,PARENT_OF,Biological/Legal Parent,James,MEDIUM,14.0
CUST-OH-7431-8726,CUST-OH-6670-3614,PARENT_OF,Biological/Legal Parent,Gray,MEDIUM,-6.0
CUST-OH-7431-8726,CUST-OH-2467-1331,PARENT_OF,Biological/Legal Parent,Gray,MEDIUM,-6.0
CUST-OH-7431-8726,CUST-OH-5161-1417,PARENT_OF,Biological/Legal Parent,Gray,MEDIUM,-4.0
CUST-IL-7493-3885,CUST-IL-4312-9688,PARENT_OF,Biological/Legal Parent,Wright,MEDIUM,-12.0
CUST-IL-7493-3885,CUST-IL-6195-3873,PARENT_OF,Biological/Legal Parent,Wright,HIGH,19.0
CUST-IL-7493-3885,CUST-IL-9071-2416,PARENT_OF,Biological/Legal Parent,Wright,HIGH,20.0
CUST-IN-5747-3170,CUST-IN-5242-4923,PARENT_OF,Biological/Legal Parent,Cox,HIGH,22.0
CUST-IN-5747-3170,CUST-IN-4486-6947,PARENT_OF,Biological/Legal Parent,Cox,MEDIUM,8.0
CUST-IN-7715-3938,CUST-IN-8032-4096,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,-3.0
CUST-OH-8829-4721,CUST-OH-4426-8963,PARENT_OF,Biological/Legal Parent,Brooks,MEDIUM,-17.0
CUST-OH-7277-3475,CUST-OH-4426-8963,PARENT_OF,Biological/Legal Parent,Brooks,HIGH,-23.0
CUST-OH-8829-4721,CUST-OH-4852-7572,PARENT_OF,Biological/Legal Parent,Brooks,MEDIUM,-7.0
CUST-OH-7277-3475,CUST-OH-4852-7572,PARENT_OF,Biological/Legal Parent,Brooks,MEDIUM,-13.0
CUST-OH-6200-9752,CUST-OH-9587-6984,PARENT_OF,Biological/Legal Parent,Flores,HIGH,-23.0
CUST-IN-8426-8491,CUST-IN-1134-2522,PARENT_OF,Biological/Legal Parent,Garcia,MEDIUM,3.0
CUST-IN-3578-1371,CUST-IN-1134-2522,PARENT_OF,Biological/Legal Parent,Garcia,MEDIUM,-2.0
CUST-IN-8426-8491,CUST-IN-7358-3132,PARENT_OF,Biological/Legal Parent,Garcia,MEDIUM,0.0
CUST-IN-3578-1371,CUST-IN-7358-3132,PARENT_OF,Biological/Legal Parent,Garcia,MEDIUM,-5.0
CUST-IN-6046-9146,CUST-IN-7979-6345,PARENT_OF,Biological/Legal Parent,Lopez,MEDIUM,6.0
CUST-IN-7985-5165,CUST-IN-7979-6345,PARENT_OF,Biological/Legal Parent,Lopez,MEDIUM,10.0
CUST-IL-9386-9286,CUST-IL-4769-4822,PARENT_OF,Biological/Legal Parent,Nelson,MEDIUM,0.0
CUST-IL-9386-9286,CUST-IL-9769-2803,PARENT_OF,Biological/Legal Parent,Nelson,MEDIUM,0.0
CUST-IL-9386-9286,CUST-IL-8314-3099,PARENT_OF,Biological/Legal Parent,Nelson,MEDIUM,-1.0
CUST-IL-9126-8659,CUST-IL-2611-2294,PARENT_OF,Biological/Legal Parent,Thompson,HIGH,21.0
CUST-IN-2548-1573,CUST-IN-8985-7192,PARENT_OF,Biological/Legal Parent,Miller,MEDIUM,5.0
CUST-OH-6460-8708,CUST-OH-7372-1693,PARENT_OF,Biological/Legal Parent,Kelly,MEDIUM,2.0
CUST-IL-2642-8272,CUST-IL-7375-1461,PARENT_OF,Biological/Legal Parent,Cook,MEDIUM,-9.0
CUST-IL-4208-7298,CUST-IL-3955-9876,PARENT_OF,Biological/Legal Parent,Taylor,HIGH,-19.0
CUST-IL-4208-7298,CUST-IL-9792-3051,PARENT_OF,Biological/Legal Parent,Taylor,MEDIUM,2.0
CUST-OH-7712-9837,CUST-OH-9677-8229,PARENT_OF,Biological/Legal Parent,King,MEDIUM,-2.0
CUST-OH-3316-1764,CUST-OH-9677-8229,PARENT_OF,Biological/Legal Parent,King,MEDIUM,10.0
CUST-OH-3316-1764,CUST-OH-7885-8848,PARENT_OF,Biological/Legal Parent,King,MEDIUM,17.0
CUST-IN-3328-1393,CUST-IN-8129-8108,PARENT_OF,Biological/Legal Parent,Cooper,MEDIUM,-12.0
CUST-IN-7564-2471,CUST-IN-8129-8108,PARENT_OF,Biological/Legal Parent,Cooper,MEDIUM,-6.0
CUST-IL-5874-4804,CUST-IL-2358-7873,PARENT_OF,Biological/Legal Parent,Scott,HIGH,28.0
CUST-IL-1595-1742,CUST-IL-5509-9741,PARENT_OF,Biological/Legal Parent,Jackson,HIGH,22.0
CUST-OH-7433-9722,CUST-OH-1498-1934,PARENT_OF,Biological/Legal Parent,Morris,MEDIUM,-2.0
CUST-OH-3618-8248,CUST-OH-1498-1934,PARENT_OF,Biological/Legal Parent,Morris,MEDIUM,2.0
CUST-IL-1068-4277,CUST-IL-3026-8545,PARENT_OF,Biological/Legal Parent,Howard,MEDIUM,8.0
CUST-IN-6519-4326,CUST-IN-1214-8282,PARENT_OF,Biological/Legal Parent,Torres,MEDIUM,0.0
CUST-IN-3729-4838,CUST-IN-5992-6954,PARENT_OF,Biological/Legal Parent,Morris,HIGH,-19.0
CUST-IN-5912-8228,CUST-IN-5992-6954,PARENT_OF,Biological/Legal Parent,Morris,MEDIUM,-3.0
CUST-IN-5912-8228,CUST-IN-7147-1405,PARENT_OF,Biological/Legal Parent,Morris,HIGH,19.0
CUST-OH-4979-4507,CUST-OH-5667-3874,PARENT_OF,Biological/Legal Parent,Collins,MEDIUM,-3.0
CUST-IL-1501-3138,CUST-IL-2813-8371,PARENT_OF,Biological/Legal Parent,Flores,MEDIUM,-12.0
CUST-OH-2832-7616,CUST-OH-3577-7123,PARENT_OF,Biological/Legal Parent,Cook,MEDIUM,13.0
CUST-OH-2832-7616,CUST-OH-7861-1706,PARENT_OF,Biological/Legal Parent,Cook,MEDIUM,9.0
CUST-OH-4880-7593,CUST-OH-4114-2856,PARENT_OF,Biological/Legal Parent,Wilson,HIGH,-20.0
CUST-IN-2910-7074,CUST-IN-8081-7978,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-17.0
CUST-OH-1559-1226,CUST-OH-6027-2914,PARENT_OF,Biological/Legal Parent,Allen,MEDIUM,-12.0
CUST-OH-6846-9227,CUST-OH-6027-2914,PARENT_OF,Biological/Legal Parent,Allen,MEDIUM,-15.0
CUST-IL-4079-3061,CUST-IL-2311-1497,PARENT_OF,Biological/Legal Parent,Allen,MEDIUM,9.0
CUST-IL-6079-4982,CUST-IL-2311-1497,PARENT_OF,Biological/Legal Parent,Allen,MEDIUM,13.0
CUST-OH-8902-9336,CUST-OH-1082-7959,PARENT_OF,Biological/Legal Parent,Williams,MEDIUM,0.0
CUST-OH-5646-7548,CUST-OH-1082-7959,PARENT_OF,Biological/Legal Parent,Williams,MEDIUM,-4.0
CUST-IN-3380-8493,CUST-IN-1354-4419,PARENT_OF,Biological/Legal Parent,James,HIGH,19.0
CUST-IL-5692-7864,CUST-IL-1135-2016,PARENT_OF,Biological/Legal Parent,Robinson,MEDIUM,4.0
CUST-OH-2218-4919,CUST-OH-2848-7381,PARENT_OF,Biological/Legal Parent,Garcia,MEDIUM,17.0
